id,name,type,quantifiableUnit,quantityValue,serviceProvider,owner,emissionInformation.description,emissionInformation.scope1.stationaryCombustion,emissionInformation.scope1.mobileCombustion,emissionInformation.scope1.fugitiveEmissions,emissionInformation.scope1.processEmissions,emissionInformation.scope2.purchasedElectricity,emissionInformation.scope2.purchasedSteam,emissionInformation.scope2.purchasedHeating,emissionInformation.scope2.purchasedCooling,emissionInformation.scope3.category1,emissionInformation.scope3.category2,emissionInformation.scope3.category3,emissionInformation.scope3.category4,emissionInformation.scope3.category5,emissionInformation.scope3.category6,emissionInformation.scope3.category7,emissionInformation.scope3.category8,emissionInformation.scope3.category9,emissionInformation.scope3.category10,emissionInformation.scope3.category11,emissionInformation.scope3.category12,emissionInformation.scope3.category13,emissionInformation.scope3.category14,emissionInformation.scope3.category15,dpp.name,dpp.manufacturer,dpp.serialNumber,dpp.batchNumber,dpp.carbonFootprint.scope1,dpp.carbonFootprint.scope2,dpp.carbonFootprint.scope3
processes/563,plowing,agriculture,batch,2.81,manufacturing facility,service operator,GHG,{HFC134a={kg=0.41}},{SF6={kg=0.008}},{N2O={kg=0.638}},{HFC134a={kg=0.303}},{CH4={kg=0.86}},{CO2={kg=2.132}},{N2O={kg=0.708}},{CH4={kg=0.511}},{HFC134a={kg=0.276}},{SF6={kg=0.087}},{N2O={kg=0.489}},{HFC134a={kg=0.294}},{CH4={kg=1.33}},{CO2={kg=1.309}},{CO2={m3=2.986}},{CH4={kg=0.263}},{HFC134a={kg=0.201}},{N2O={kg=0.021}},{CO2={m3=1.486}},{CO2={m3=1.095}},{CH4={kg=1.422}},{N2O={kg=0.256}},{HFC134a={kg=0.324}},process run R,process plant,40562,50562,{kgCO2e=2.72},{kgCO2e=0.36},{kgCO2e=0.55}
processes/564,refining,metal,ton,3.91,service provider A,service operator,GHG,{CO2={kg=1.554}},{SF6={kg=0.005}},{SF6={kg=0.163}},{HFC134a={kg=0.443}},{CH4={kg=0.765}},{CO2={kg=1.427}},{SF6={kg=0.02}},{CO2={m3=0.106}},{SF6={kg=0.151}},{SF6={kg=0.007}},{CH4={kg=0.194}},{SF6={kg=0.126}},{N2O={kg=0.608}},{CH4={kg=0.309}},{SF6={kg=0.138}},{N2O={kg=0.44}},{SF6={kg=0.176}},{N2O={kg=0.777}},{CO2={m3=0.423}},{HFC134a={kg=0.124}},{CO2={m3=1.414}},{N2O={kg=0.735}},{HFC134a={kg=0.013}},cycle operation O,operator,40563,50563,{kgCO2e=4.71},{kgCO2e=2.04},{kgCO2e=1.32}
processes/565,sedimentation,water_treatment,m3,0.84,process plant,company A,GHG,{CH4={kg=1.176}},{CH4={kg=0.501}},{HFC134a={kg=0.365}},{SF6={kg=0.058}},{N2O={kg=0.394}},{N2O={kg=0.731}},{SF6={kg=0.15}},{CO2={m3=0.871}},{N2O={kg=0.354}},{N2O={kg=0.384}},{CH4={kg=1.16}},{CO2={kg=2.906}},{HFC134a={kg=0.454}},{HFC134a={kg=0.252}},{CH4={kg=0.25}},{CH4={kg=1.35}},{N2O={kg=0.312}},{CH4={kg=0.266}},{CO2={m3=2.028}},{N2O={kg=0.506}},{CO2={kg=0.109}},{N2O={kg=0.036}},{SF6={kg=0.093}},unit operation S,manufacturing facility,40564,50564,{kgCO2e=3.82},{kgCO2e=2.77},{kgCO2e=1.89}
processes/566,storage,transportation,m3,1.09,processing company,manufacturing co,GHG,{HFC134a={kg=0.158}},{HFC134a={kg=0.313}},{SF6={kg=0.189}},{N2O={kg=0.418}},{SF6={kg=0.143}},{CO2={m3=2.766}},{HFC134a={kg=0.417}},{CH4={kg=0.656}},{N2O={kg=0.082}},{SF6={kg=0.047}},{CH4={kg=0.736}},{CO2={m3=2.202}},{N2O={kg=0.056}},{HFC134a={kg=0.131}},{CH4={kg=0.823}},{SF6={kg=0.151}},{CH4={kg=0.718}},{HFC134a={kg=0.258}},{N2O={kg=0.235}},{SF6={kg=0.003}},{HFC134a={kg=0.387}},{HFC134a={kg=0.189}},{CH4={kg=1.197}},cycle operation E,manufacturing facility,40565,50565,{kgCO2e=1.49},{kgCO2e=0.64},{kgCO2e=1.34}
processes/567,separating,food_processing,m3,2.92,recycling facility,company A,GHG,{HFC134a={kg=0.465}},{N2O={kg=0.354}},{N2O={kg=0.656}},{HFC134a={kg=0.494}},{N2O={kg=0.365}},{CH4={kg=0.032}},{HFC134a={kg=0.071}},{CO2={m3=1.886}},{CO2={m3=0.681}},{HFC134a={kg=0.356}},{SF6={kg=0.137}},{CO2={kg=1.922}},{CH4={kg=1.319}},{SF6={kg=0.053}},{CO2={m3=0.834}},{SF6={kg=0.081}},{SF6={kg=0.161}},{HFC134a={kg=0.494}},{CO2={m3=0.644}},{SF6={kg=0.15}},{HFC134a={kg=0.493}},{CH4={kg=0.059}},{CO2={kg=2.48}},process run H,operator,40566,50566,{kgCO2e=2.44},{kgCO2e=1.22},{kgCO2e=2.29}
processes/568,punching,metal,ton,3.34,service provider A,company B,GHG,{CO2={kg=0.856}},{SF6={kg=0.015}},{HFC134a={kg=0.074}},{SF6={kg=0.106}},{CO2={kg=2.54}},{HFC134a={kg=0.48}},{CO2={kg=0.631}},{CH4={kg=0.487}},{CO2={m3=0.487}},{CO2={kg=2.192}},{CH4={kg=0.868}},{SF6={kg=0.171}},{CH4={kg=0.025}},{SF6={kg=0.132}},{SF6={kg=0.191}},{CO2={kg=0.19}},{SF6={kg=0.144}},{CH4={kg=0.369}},{SF6={kg=0.125}},{N2O={kg=0.649}},{HFC134a={kg=0.465}},{SF6={kg=0.046}},{CO2={m3=0.442}},unit operation N,operator,40567,50567,{kgCO2e=3.49},{kgCO2e=0.99},{kgCO2e=1.99}
processes/569,spinning,metal,batch,2.82,service provider A,manufacturing co,GHG,{N2O={kg=0.709}},{CO2={kg=0.23}},{CO2={kg=1.418}},{SF6={kg=0.098}},{CH4={kg=0.802}},{CO2={kg=2.757}},{N2O={kg=0.047}},{CH4={kg=1.294}},{SF6={kg=0.075}},{N2O={kg=0.718}},{HFC134a={kg=0.082}},{CO2={m3=2.839}},{SF6={kg=0.039}},{SF6={kg=0.043}},{CH4={kg=0.153}},{N2O={kg=0.713}},{CH4={kg=0.252}},{N2O={kg=0.501}},{CH4={kg=0.7}},{HFC134a={kg=0.085}},{HFC134a={kg=0.14}},{N2O={kg=0.669}},{HFC134a={kg=0.075}},process run E,manufacturing facility,40568,50568,{kgCO2e=2.25},{kgCO2e=1.37},{kgCO2e=0.36}
processes/570,centrifuging,food_processing,kg,3.2,processing company,company B,GHG,{SF6={kg=0.099}},{HFC134a={kg=0.329}},{CO2={m3=2.424}},{HFC134a={kg=0.316}},{CO2={m3=2.411}},{CH4={kg=1.267}},{N2O={kg=0.392}},{CO2={m3=2.364}},{CO2={kg=1.699}},{CH4={kg=0.083}},{CH4={kg=0.843}},{SF6={kg=0.097}},{N2O={kg=0.479}},{CO2={kg=2.078}},{HFC134a={kg=0.076}},{SF6={kg=0.04}},{N2O={kg=0.331}},{SF6={kg=0.13}},{SF6={kg=0.03}},{SF6={kg=0.013}},{N2O={kg=0.13}},{CO2={m3=0.807}},{CO2={m3=1.616}},batch process Z,process plant,40569,50569,{kgCO2e=4.7},{kgCO2e=2.91},{kgCO2e=2.56}
processes/571,nitration,chemical,batch,3.12,service provider A,manufacturing co,GHG,{CO2={m3=0.485}},{CO2={kg=2.763}},{N2O={kg=0.338}},{SF6={kg=0.141}},{CH4={kg=1.376}},{N2O={kg=0.309}},{CH4={kg=1.324}},{HFC134a={kg=0.185}},{HFC134a={kg=0.127}},{CO2={m3=2.893}},{CH4={kg=0.944}},{CO2={m3=0.653}},{CH4={kg=0.462}},{HFC134a={kg=0.074}},{SF6={kg=0.153}},{N2O={kg=0.608}},{CH4={kg=0.453}},{CO2={m3=0.191}},{CH4={kg=1.475}},{CO2={m3=0.235}},{CH4={kg=0.438}},{SF6={kg=0.134}},{SF6={kg=0.068}},unit operation P,facility co,40570,50570,{kgCO2e=3.24},{kgCO2e=2.92},{kgCO2e=1.52}
processes/572,carton_forming,packaging,m3,1.96,process plant,manufacturing co,GHG,{CH4={kg=0.051}},{CH4={kg=0.947}},{N2O={kg=0.528}},{N2O={kg=0.241}},{HFC134a={kg=0.433}},{HFC134a={kg=0.295}},{HFC134a={kg=0.204}},{CH4={kg=0.252}},{CH4={kg=1.433}},{N2O={kg=0.797}},{CO2={m3=2.311}},{HFC134a={kg=0.099}},{N2O={kg=0.787}},{HFC134a={kg=0.452}},{HFC134a={kg=0.019}},{CH4={kg=1.452}},{SF6={kg=0.056}},{SF6={kg=0.092}},{HFC134a={kg=0.351}},{SF6={kg=0.119}},{SF6={kg=0.008}},{N2O={kg=0.416}},{HFC134a={kg=0.461}},process run L,process plant,40571,50571,{kgCO2e=0.82},{kgCO2e=2.52},{kgCO2e=3.48}
processes/573,printing,textile,kg,2.16,service provider A,manufacturing co,GHG,{CO2={m3=2.285}},{SF6={kg=0.2}},{CH4={kg=0.282}},{N2O={kg=0.765}},{SF6={kg=0.153}},{CO2={m3=0.873}},{CH4={kg=0.378}},{CH4={kg=0.38}},{SF6={kg=0.135}},{SF6={kg=0.09}},{N2O={kg=0.731}},{CH4={kg=1.436}},{CH4={kg=1.436}},{CO2={m3=2.394}},{N2O={kg=0.265}},{CO2={m3=0.983}},{CH4={kg=0.262}},{CO2={m3=0.555}},{SF6={kg=0.194}},{CO2={kg=0.157}},{HFC134a={kg=0.079}},{SF6={kg=0.162}},{CO2={m3=2.61}},unit operation A,operator,40572,50572,{kgCO2e=2.41},{kgCO2e=0.29},{kgCO2e=3.65}
processes/574,desuperheating,energy,ton,2.26,recycling facility,company A,GHG,{N2O={kg=0.495}},{SF6={kg=0.091}},{HFC134a={kg=0.496}},{CH4={kg=0.875}},{N2O={kg=0.501}},{N2O={kg=0.005}},{CH4={kg=0.59}},{HFC134a={kg=0.164}},{SF6={kg=0.094}},{N2O={kg=0.355}},{N2O={kg=0.246}},{SF6={kg=0.151}},{SF6={kg=0.039}},{CH4={kg=0.872}},{CO2={kg=0.03}},{N2O={kg=0.317}},{N2O={kg=0.21}},{CH4={kg=0.024}},{SF6={kg=0.069}},{CH4={kg=1.221}},{N2O={kg=0.226}},{SF6={kg=0.162}},{CO2={kg=0.15}},batch process L,operator,40573,50573,{kgCO2e=0.12},{kgCO2e=1.18},{kgCO2e=3.73}
processes/575,rolling,metal,unit,4.65,processing company,company B,GHG,{CH4={kg=0.842}},{SF6={kg=0.058}},{CH4={kg=1.219}},{CO2={kg=2.209}},{N2O={kg=0.63}},{CH4={kg=0.779}},{HFC134a={kg=0.168}},{SF6={kg=0.015}},{SF6={kg=0.072}},{N2O={kg=0.51}},{CH4={kg=0.261}},{SF6={kg=0.055}},{CO2={kg=1.387}},{CH4={kg=0.765}},{HFC134a={kg=0.147}},{CH4={kg=1.315}},{HFC134a={kg=0.278}},{N2O={kg=0.722}},{CH4={kg=0.113}},{CO2={m3=2.007}},{N2O={kg=0.05}},{HFC134a={kg=0.439}},{CO2={kg=1.66}},production cycle A,process plant,40574,50574,{kgCO2e=4.3},{kgCO2e=1.41},{kgCO2e=0.38}
processes/576,calendering,textile,kg,3.97,manufacturing facility,manufacturing co,GHG,{CO2={kg=0.375}},{N2O={kg=0.64}},{HFC134a={kg=0.093}},{SF6={kg=0.193}},{N2O={kg=0.657}},{N2O={kg=0.788}},{CH4={kg=0.634}},{N2O={kg=0.309}},{CH4={kg=0.032}},{CO2={m3=0.555}},{HFC134a={kg=0.475}},{HFC134a={kg=0.257}},{HFC134a={kg=0.493}},{N2O={kg=0.47}},{HFC134a={kg=0.045}},{N2O={kg=0.192}},{N2O={kg=0.739}},{HFC134a={kg=0.019}},{HFC134a={kg=0.157}},{CO2={kg=2.723}},{CO2={m3=0.026}},{N2O={kg=0.566}},{CO2={m3=1.662}},process run K,process plant,40575,50575,{kgCO2e=0.93},{kgCO2e=1.67},{kgCO2e=3.51}
processes/577,shrink_wrapping,packaging,ton,2.62,production company,service operator,GHG,{SF6={kg=0.044}},{HFC134a={kg=0.082}},{HFC134a={kg=0.332}},{CH4={kg=1.171}},{HFC134a={kg=0.368}},{CO2={m3=2.462}},{CO2={m3=0.647}},{SF6={kg=0.196}},{CO2={m3=1.829}},{CH4={kg=1.301}},{N2O={kg=0.775}},{N2O={kg=0.203}},{CO2={m3=0.415}},{CO2={kg=0.028}},{SF6={kg=0.167}},{CH4={kg=0.549}},{HFC134a={kg=0.288}},{N2O={kg=0.649}},{CH4={kg=1.342}},{HFC134a={kg=0.332}},{CH4={kg=0.77}},{SF6={kg=0.002}},{CH4={kg=0.038}},production cycle L,operator,40576,50576,{kgCO2e=1.03},{kgCO2e=2.77},{kgCO2e=3.62}
processes/578,shearing,metal,batch,4.1,service provider A,company A,GHG,{SF6={kg=0.136}},{CO2={m3=2.147}},{N2O={kg=0.017}},{CH4={kg=0.48}},{CO2={kg=2.249}},{SF6={kg=0.031}},{CO2={kg=1.607}},{CO2={kg=1.639}},{CO2={kg=1.117}},{CO2={kg=2.631}},{HFC134a={kg=0.348}},{CO2={kg=2.425}},{HFC134a={kg=0.015}},{SF6={kg=0.121}},{CH4={kg=1.469}},{SF6={kg=0.125}},{SF6={kg=0.109}},{N2O={kg=0.227}},{SF6={kg=0.088}},{CH4={kg=0.812}},{CO2={m3=1.975}},{CH4={kg=1.244}},{HFC134a={kg=0.222}},cycle operation V,operator,40577,50577,{kgCO2e=0.56},{kgCO2e=0.08},{kgCO2e=2.23}
processes/579,gasification,energy,cycle,0.55,treatment center,company B,GHG,{CH4={kg=0.863}},{CH4={kg=0.111}},{SF6={kg=0.031}},{HFC134a={kg=0.018}},{HFC134a={kg=0.042}},{N2O={kg=0.487}},{CH4={kg=0.497}},{CO2={kg=1.527}},{HFC134a={kg=0.032}},{CO2={m3=1.268}},{SF6={kg=0.052}},{N2O={kg=0.659}},{N2O={kg=0.64}},{CO2={kg=1.183}},{CO2={kg=2.749}},{SF6={kg=0.009}},{SF6={kg=0.143}},{CH4={kg=0.109}},{CO2={m3=1.618}},{HFC134a={kg=0.438}},{CH4={kg=1.116}},{N2O={kg=0.779}},{CO2={m3=0.013}},cycle operation S,process plant,40578,50578,{kgCO2e=3.31},{kgCO2e=0.89},{kgCO2e=3.59}
processes/580,blending,food_processing,kg,4.84,production company,service operator,GHG,{CO2={m3=0.194}},{CO2={kg=0.558}},{SF6={kg=0.194}},{N2O={kg=0.193}},{SF6={kg=0.19}},{SF6={kg=0.197}},{N2O={kg=0.666}},{N2O={kg=0.219}},{CH4={kg=0.608}},{HFC134a={kg=0.032}},{SF6={kg=0.031}},{SF6={kg=0.128}},{N2O={kg=0.213}},{SF6={kg=0.078}},{CH4={kg=1.374}},{CH4={kg=0.292}},{CH4={kg=0.56}},{N2O={kg=0.236}},{SF6={kg=0.178}},{N2O={kg=0.494}},{CH4={kg=0.948}},{CO2={m3=1.163}},{CO2={m3=0.012}},batch process N,manufacturing facility,40579,50579,{kgCO2e=1.49},{kgCO2e=0.11},{kgCO2e=0.83}
processes/581,amination,chemical,liter,0.52,service provider B,service operator,GHG,{CH4={kg=0.421}},{SF6={kg=0.106}},{CO2={kg=0.325}},{HFC134a={kg=0.466}},{SF6={kg=0.153}},{CH4={kg=0.971}},{CO2={kg=0.11}},{N2O={kg=0.393}},{SF6={kg=0.083}},{CH4={kg=0.55}},{HFC134a={kg=0.277}},{CO2={m3=1.406}},{CH4={kg=1.044}},{HFC134a={kg=0.323}},{SF6={kg=0.041}},{SF6={kg=0.182}},{SF6={kg=0.042}},{CO2={m3=0.522}},{HFC134a={kg=0.401}},{HFC134a={kg=0.147}},{HFC134a={kg=0.233}},{CO2={m3=1.018}},{CO2={kg=1.951}},production cycle J,operator,40580,50580,{kgCO2e=2.47},{kgCO2e=0.73},{kgCO2e=2.51}
processes/582,sorting,transportation,unit,2.66,recycling facility,manufacturing co,GHG,{N2O={kg=0.707}},{N2O={kg=0.348}},{HFC134a={kg=0.197}},{N2O={kg=0.581}},{HFC134a={kg=0.253}},{CH4={kg=0.484}},{CH4={kg=0.443}},{CO2={kg=0.282}},{SF6={kg=0.139}},{CH4={kg=0.93}},{HFC134a={kg=0.401}},{CO2={kg=1.835}},{CO2={kg=1.045}},{SF6={kg=0.062}},{CH4={kg=0.763}},{CO2={m3=1.762}},{SF6={kg=0.092}},{N2O={kg=0.577}},{CO2={m3=1.553}},{SF6={kg=0.155}},{CH4={kg=1.078}},{SF6={kg=0.11}},{CH4={kg=0.511}},unit operation R,operator,40581,50581,{kgCO2e=4.22},{kgCO2e=2.52},{kgCO2e=3.89}
processes/583,crystallization,chemical,hour,2.88,processing company,facility operator,GHG,{N2O={kg=0.747}},{HFC134a={kg=0.167}},{SF6={kg=0.125}},{N2O={kg=0.604}},{CO2={kg=2.726}},{CO2={m3=1.618}},{N2O={kg=0.766}},{HFC134a={kg=0.454}},{CO2={m3=0.394}},{CO2={kg=2.086}},{N2O={kg=0.455}},{CO2={m3=1.713}},{N2O={kg=0.22}},{SF6={kg=0.182}},{CH4={kg=0.877}},{CH4={kg=1.247}},{SF6={kg=0.116}},{N2O={kg=0.654}},{N2O={kg=0.406}},{N2O={kg=0.434}},{N2O={kg=0.238}},{CO2={m3=0.294}},{CO2={kg=0.382}},cycle operation W,operator,40582,50582,{kgCO2e=2.68},{kgCO2e=1.44},{kgCO2e=0.7}
processes/584,caramelizing,cooking,unit,4.56,process plant,manufacturing co,GHG,{CH4={kg=0.57}},{CO2={m3=1.927}},{N2O={kg=0.687}},{SF6={kg=0.009}},{N2O={kg=0.433}},{CH4={kg=0.739}},{CO2={kg=2.983}},{CH4={kg=1.036}},{CO2={kg=2.868}},{HFC134a={kg=0.143}},{SF6={kg=0.136}},{SF6={kg=0.035}},{CH4={kg=1.448}},{HFC134a={kg=0.327}},{SF6={kg=0.12}},{N2O={kg=0.623}},{HFC134a={kg=0.231}},{N2O={kg=0.693}},{N2O={kg=0.561}},{HFC134a={kg=0.478}},{CO2={kg=0.275}},{N2O={kg=0.657}},{CO2={kg=2.531}},process run E,process plant,40583,50583,{kgCO2e=4.07},{kgCO2e=1.9},{kgCO2e=3.42}
processes/585,filling,packaging,batch,3.41,process plant,company B,GHG,{SF6={kg=0.061}},{CH4={kg=0.911}},{SF6={kg=0.152}},{HFC134a={kg=0.054}},{CO2={kg=2.2}},{SF6={kg=0.038}},{N2O={kg=0.335}},{N2O={kg=0.061}},{HFC134a={kg=0.284}},{CH4={kg=1.096}},{N2O={kg=0.086}},{N2O={kg=0.402}},{CO2={kg=0.62}},{CH4={kg=1.357}},{HFC134a={kg=0.047}},{HFC134a={kg=0.022}},{CH4={kg=1.44}},{N2O={kg=0.103}},{HFC134a={kg=0.069}},{CH4={kg=0.606}},{SF6={kg=0.034}},{CH4={kg=0.791}},{CH4={kg=0.488}},cycle operation M,facility co,40584,50584,{kgCO2e=1.33},{kgCO2e=2.73},{kgCO2e=1.3}
processes/586,extraction,chemical,unit,0.86,service provider A,service operator,GHG,{CO2={m3=0.084}},{N2O={kg=0.726}},{HFC134a={kg=0.43}},{CH4={kg=1.457}},{HFC134a={kg=0.492}},{CO2={m3=0.442}},{N2O={kg=0.174}},{N2O={kg=0.534}},{SF6={kg=0.075}},{HFC134a={kg=0.314}},{CO2={kg=2.245}},{CH4={kg=0.656}},{SF6={kg=0.039}},{N2O={kg=0.209}},{HFC134a={kg=0.102}},{N2O={kg=0.702}},{CH4={kg=0.395}},{HFC134a={kg=0.329}},{CH4={kg=0.785}},{SF6={kg=0.196}},{HFC134a={kg=0.16}},{CH4={kg=0.445}},{N2O={kg=0.329}},batch process V,facility co,40585,50585,{kgCO2e=0.22},{kgCO2e=0.62},{kgCO2e=3.54}
processes/587,reverse osmosis,water_treatment,m3,1.44,treatment center,facility operator,GHG,{CH4={kg=0.053}},{HFC134a={kg=0.357}},{HFC134a={kg=0.441}},{SF6={kg=0.162}},{N2O={kg=0.058}},{CO2={kg=0.028}},{SF6={kg=0.098}},{CH4={kg=1.152}},{SF6={kg=0.053}},{SF6={kg=0.065}},{CH4={kg=0.126}},{HFC134a={kg=0.104}},{CH4={kg=0.853}},{CH4={kg=0.546}},{SF6={kg=0.172}},{SF6={kg=0.137}},{HFC134a={kg=0.402}},{N2O={kg=0.182}},{N2O={kg=0.516}},{SF6={kg=0.158}},{CH4={kg=0.141}},{HFC134a={kg=0.149}},{SF6={kg=0.118}},unit operation U,operator,40586,50586,{kgCO2e=3.26},{kgCO2e=2.14},{kgCO2e=1.39}
processes/588,combustion,energy,ton,4.2,service provider B,manufacturing co,GHG,{N2O={kg=0.041}},{HFC134a={kg=0.019}},{CH4={kg=0.294}},{N2O={kg=0.562}},{CH4={kg=0.515}},{CH4={kg=1.061}},{HFC134a={kg=0.43}},{CH4={kg=0.951}},{CH4={kg=1.254}},{HFC134a={kg=0.224}},{CH4={kg=0.803}},{CH4={kg=0.625}},{HFC134a={kg=0.369}},{HFC134a={kg=0.383}},{SF6={kg=0.092}},{SF6={kg=0.051}},{SF6={kg=0.15}},{HFC134a={kg=0.095}},{CO2={kg=2.913}},{N2O={kg=0.099}},{N2O={kg=0.645}},{N2O={kg=0.207}},{N2O={kg=0.206}},process run I,process plant,40587,50587,{kgCO2e=1.84},{kgCO2e=2.93},{kgCO2e=0.83}
processes/589,coagulation,water_treatment,m3,1.79,recycling facility,facility operator,GHG,{CO2={m3=1.733}},{HFC134a={kg=0.224}},{CH4={kg=0.676}},{N2O={kg=0.479}},{SF6={kg=0.091}},{CH4={kg=0.37}},{CO2={m3=0.374}},{CH4={kg=1.286}},{SF6={kg=0.143}},{HFC134a={kg=0.065}},{SF6={kg=0.052}},{CH4={kg=1.294}},{N2O={kg=0.26}},{N2O={kg=0.375}},{SF6={kg=0.182}},{CO2={kg=0.34}},{CH4={kg=0.194}},{HFC134a={kg=0.025}},{CH4={kg=0.145}},{CH4={kg=1.476}},{SF6={kg=0.196}},{CO2={m3=1.293}},{CH4={kg=0.27}},production cycle A,process plant,40588,50588,{kgCO2e=2.55},{kgCO2e=0.96},{kgCO2e=1.54}
processes/590,superheating,energy,liter,2.27,recycling facility,service operator,GHG,{CO2={m3=1.606}},{CH4={kg=0.076}},{CH4={kg=0.045}},{SF6={kg=0.151}},{SF6={kg=0.103}},{N2O={kg=0.78}},{N2O={kg=0.089}},{HFC134a={kg=0.099}},{HFC134a={kg=0.358}},{HFC134a={kg=0.491}},{SF6={kg=0.126}},{N2O={kg=0.072}},{SF6={kg=0.155}},{CH4={kg=0.125}},{CO2={kg=1.16}},{CO2={m3=2.425}},{HFC134a={kg=0.302}},{CH4={kg=1.179}},{SF6={kg=0.108}},{N2O={kg=0.62}},{N2O={kg=0.657}},{HFC134a={kg=0.093}},{CO2={m3=1.664}},production cycle L,facility co,40589,50589,{kgCO2e=2.73},{kgCO2e=0.23},{kgCO2e=1.46}
processes/591,sorting,agriculture,liter,4.23,service provider B,manufacturing co,GHG,{N2O={kg=0.718}},{SF6={kg=0.164}},{SF6={kg=0.098}},{N2O={kg=0.615}},{HFC134a={kg=0.086}},{HFC134a={kg=0.427}},{SF6={kg=0.031}},{HFC134a={kg=0.075}},{HFC134a={kg=0.163}},{SF6={kg=0.015}},{SF6={kg=0.169}},{HFC134a={kg=0.438}},{CO2={m3=1.454}},{N2O={kg=0.508}},{CO2={kg=0.608}},{N2O={kg=0.336}},{N2O={kg=0.128}},{CH4={kg=0.278}},{HFC134a={kg=0.125}},{SF6={kg=0.041}},{CH4={kg=0.326}},{SF6={kg=0.098}},{N2O={kg=0.198}},batch process F,process plant,40590,50590,{kgCO2e=0.48},{kgCO2e=1.0},{kgCO2e=2.3}
processes/592,pasteurizing,cooking,ton,2.43,recycling facility,company B,GHG,{N2O={kg=0.784}},{CO2={m3=1.528}},{HFC134a={kg=0.344}},{HFC134a={kg=0.188}},{SF6={kg=0.039}},{N2O={kg=0.404}},{N2O={kg=0.417}},{SF6={kg=0.131}},{CO2={kg=2.495}},{CH4={kg=0.066}},{CO2={kg=2.427}},{CO2={m3=0.045}},{CH4={kg=0.165}},{SF6={kg=0.157}},{CO2={m3=0.745}},{CH4={kg=1.042}},{CO2={kg=0.976}},{CO2={m3=2.537}},{N2O={kg=0.694}},{HFC134a={kg=0.357}},{N2O={kg=0.152}},{SF6={kg=0.096}},{CH4={kg=0.072}},cycle operation F,manufacturing facility,40591,50591,{kgCO2e=4.1},{kgCO2e=0.17},{kgCO2e=3.99}
processes/593,spinning,textile,ton,0.74,recycling facility,company A,GHG,{SF6={kg=0.148}},{HFC134a={kg=0.181}},{SF6={kg=0.095}},{HFC134a={kg=0.245}},{SF6={kg=0.078}},{CO2={kg=1.654}},{HFC134a={kg=0.493}},{HFC134a={kg=0.083}},{N2O={kg=0.419}},{N2O={kg=0.04}},{HFC134a={kg=0.023}},{CH4={kg=0.926}},{CO2={kg=2.848}},{CH4={kg=1.233}},{HFC134a={kg=0.306}},{HFC134a={kg=0.361}},{CH4={kg=0.784}},{CH4={kg=0.698}},{CH4={kg=1.4}},{CO2={m3=2.81}},{CH4={kg=0.499}},{CH4={kg=0.375}},{CO2={kg=0.699}},production cycle Q,operator,40592,50592,{kgCO2e=0.7},{kgCO2e=0.39},{kgCO2e=3.82}
processes/594,plowing,agriculture,cycle,2.63,service provider A,manufacturing co,GHG,{HFC134a={kg=0.477}},{N2O={kg=0.252}},{CH4={kg=0.73}},{SF6={kg=0.048}},{SF6={kg=0.083}},{CO2={m3=0.42}},{SF6={kg=0.052}},{N2O={kg=0.025}},{SF6={kg=0.033}},{CH4={kg=1.337}},{CH4={kg=0.612}},{CO2={kg=2.209}},{CO2={kg=1.69}},{N2O={kg=0.175}},{SF6={kg=0.024}},{CH4={kg=0.197}},{HFC134a={kg=0.075}},{N2O={kg=0.455}},{HFC134a={kg=0.288}},{N2O={kg=0.543}},{HFC134a={kg=0.251}},{HFC134a={kg=0.255}},{SF6={kg=0.19}},cycle operation N,operator,40593,50593,{kgCO2e=3.68},{kgCO2e=0.2},{kgCO2e=2.27}
processes/595,consolidation,transportation,ton,3.76,service provider A,manufacturing co,GHG,{SF6={kg=0.165}},{CH4={kg=1.034}},{SF6={kg=0.118}},{HFC134a={kg=0.359}},{CH4={kg=1.275}},{N2O={kg=0.191}},{N2O={kg=0.4}},{CH4={kg=0.783}},{HFC134a={kg=0.008}},{CH4={kg=0.082}},{CO2={kg=2.465}},{SF6={kg=0.066}},{SF6={kg=0.011}},{SF6={kg=0.14}},{SF6={kg=0.154}},{N2O={kg=0.098}},{HFC134a={kg=0.308}},{SF6={kg=0.164}},{CH4={kg=0.317}},{SF6={kg=0.142}},{CH4={kg=0.097}},{CH4={kg=0.326}},{N2O={kg=0.284}},cycle operation R,process plant,40594,50594,{kgCO2e=3.04},{kgCO2e=2.61},{kgCO2e=1.47}
processes/596,landfilling,waste_treatment,day,3.48,manufacturing facility,facility operator,GHG,{HFC134a={kg=0.038}},{HFC134a={kg=0.48}},{CH4={kg=0.845}},{HFC134a={kg=0.211}},{SF6={kg=0.047}},{SF6={kg=0.166}},{SF6={kg=0.182}},{CO2={kg=0.688}},{CH4={kg=1.487}},{HFC134a={kg=0.375}},{N2O={kg=0.129}},{N2O={kg=0.105}},{N2O={kg=0.179}},{HFC134a={kg=0.012}},{CO2={m3=2.312}},{HFC134a={kg=0.446}},{CH4={kg=1.465}},{N2O={kg=0.012}},{N2O={kg=0.376}},{CO2={m3=2.332}},{HFC134a={kg=0.19}},{N2O={kg=0.043}},{CH4={kg=0.171}},cycle operation V,facility co,40595,50595,{kgCO2e=4.91},{kgCO2e=1.02},{kgCO2e=2.99}
