id,name,type,quantifiableUnit,quantityValue,productOrigin,owner,uploadedFile,emissionInformation.description,emissionInformation.scope1.stationaryCombustion,emissionInformation.scope1.mobileCombustion,emissionInformation.scope1.fugitiveEmissions,emissionInformation.scope1.processEmissions,emissionInformation.scope2.purchasedElectricity,emissionInformation.scope2.purchasedSteam,emissionInformation.scope2.purchasedHeating,emissionInformation.scope2.purchasedCooling,emissionInformation.scope3.category1,emissionInformation.scope3.category2,emissionInformation.scope3.category3,emissionInformation.scope3.category4,emissionInformation.scope3.category5,emissionInformation.scope3.category6,emissionInformation.scope3.category7,emissionInformation.scope3.category8,emissionInformation.scope3.category9,emissionInformation.scope3.category10,emissionInformation.scope3.category11,emissionInformation.scope3.category12,emissionInformation.scope3.category13,emissionInformation.scope3.category14,emissionInformation.scope3.category15,dpp.name,dpp.manufacturer,dpp.serialNumber,dpp.batchNumber,dpp.carbonFootprint.scope1,dpp.carbonFootprint.scope2,dpp.carbonFootprint.scope3
products/622,naan,raw material,unit,0.7,user,warehouse operator,,GHG,{SF6={kg=0.078}},{CO2={kg=0.045}},{N2O={kg=0.572}},{CO2={kg=1.242}},{SF6={kg=0.042}},{SF6={kg=0.183}},{HFC134a={kg=0.434}},{CH4={kg=0.361}},{CO2={kg=1.659}},{HFC134a={kg=0.185}},{N2O={kg=0.029}},{CO2={kg=2.432}},{CH4={kg=1.06}},{SF6={kg=0.08}},{HFC134a={kg=0.333}},{SF6={kg=0.051}},{CO2={kg=2.427}},{SF6={kg=0.114}},{HFC134a={kg=0.197}},{SF6={kg=0.031}},{N2O={kg=0.355}},{N2O={kg=0.521}},{HFC134a={kg=0.257}},finished goods Z,distributor Z,20621,30621,{kgCO2e=4.69},{kgCO2e=0.94},{kgCO2e=2.54}
products/623,stevia,waste,kg,2.79,manufacturer,farm co,,GHG,{N2O={kg=0.048}},{CO2={kg=1.504}},{CO2={m3=1.023}},{N2O={kg=0.274}},{CH4={kg=0.241}},{SF6={kg=0.084}},{CH4={kg=1.471}},{HFC134a={kg=0.235}},{CO2={m3=0.997}},{CO2={m3=2.991}},{SF6={kg=0.061}},{N2O={kg=0.215}},{CH4={kg=0.635}},{HFC134a={kg=0.325}},{N2O={kg=0.501}},{HFC134a={kg=0.007}},{SF6={kg=0.133}},{HFC134a={kg=0.169}},{HFC134a={kg=0.422}},{CO2={kg=0.121}},{N2O={kg=0.682}},{CH4={kg=1.463}},{CO2={kg=0.142}},product batch S,factory X,20622,30622,{kgCO2e=1.4},{kgCO2e=2.86},{kgCO2e=0.63}
products/624,empanada,processed food,box,4.81,supplier,company A,,GHG,{CO2={m3=0.239}},{HFC134a={kg=0.18}},{SF6={kg=0.104}},{SF6={kg=0.171}},{HFC134a={kg=0.017}},{HFC134a={kg=0.369}},{SF6={kg=0.014}},{N2O={kg=0.411}},{CO2={m3=2.441}},{SF6={kg=0.05}},{CO2={kg=0.281}},{HFC134a={kg=0.163}},{HFC134a={kg=0.184}},{CH4={kg=0.013}},{HFC134a={kg=0.293}},{HFC134a={kg=0.153}},{CO2={kg=1.899}},{CH4={kg=0.522}},{HFC134a={kg=0.173}},{HFC134a={kg=0.041}},{SF6={kg=0.132}},{CH4={kg=0.834}},{HFC134a={kg=0.186}},processed item I,factory X,20623,30623,{kgCO2e=2.05},{kgCO2e=0.35},{kgCO2e=0.26}
products/625,veal marsala,processed food,batch,2.08,warehouse,user utility,,GHG,{CH4={kg=0.311}},{CO2={kg=0.13}},{SF6={kg=0.127}},{HFC134a={kg=0.265}},{CH4={kg=0.662}},{N2O={kg=0.133}},{SF6={kg=0.035}},{CO2={kg=2.101}},{CH4={kg=0.095}},{CO2={kg=2.469}},{N2O={kg=0.185}},{SF6={kg=0.065}},{CO2={m3=1.359}},{SF6={kg=0.183}},{N2O={kg=0.793}},{CH4={kg=0.292}},{N2O={kg=0.351}},{N2O={kg=0.133}},{N2O={kg=0.488}},{SF6={kg=0.144}},{N2O={kg=0.479}},{CH4={kg=0.019}},{SF6={kg=0.074}},raw material lot M,supplier co,20624,30624,{kgCO2e=4.38},{kgCO2e=1.0},{kgCO2e=0.76}
products/626,guava,raw material,box,3.89,manufacturer,company A,,GHG,{HFC134a={kg=0.172}},{CO2={kg=1.527}},{SF6={kg=0.073}},{SF6={kg=0.037}},{N2O={kg=0.11}},{HFC134a={kg=0.049}},{HFC134a={kg=0.217}},{CO2={m3=0.571}},{SF6={kg=0.023}},{CO2={m3=0.611}},{CH4={kg=0.091}},{N2O={kg=0.149}},{HFC134a={kg=0.194}},{N2O={kg=0.567}},{CO2={m3=1.707}},{SF6={kg=0.147}},{SF6={kg=0.132}},{N2O={kg=0.071}},{N2O={kg=0.06}},{SF6={kg=0.015}},{CO2={kg=0.747}},{SF6={kg=0.128}},{SF6={kg=0.019}},processed item A,processing plant,20625,30625,{kgCO2e=4.68},{kgCO2e=1.26},{kgCO2e=3.83}
products/627,crab,ingredient,bottle,3.32,distributor,supplier co,,GHG,{SF6={kg=0.05}},{SF6={kg=0.094}},{SF6={kg=0.197}},{HFC134a={kg=0.172}},{CH4={kg=0.078}},{N2O={kg=0.664}},{HFC134a={kg=0.155}},{N2O={kg=0.358}},{SF6={kg=0.069}},{CH4={kg=1.221}},{SF6={kg=0.112}},{HFC134a={kg=0.108}},{CO2={kg=0.123}},{CH4={kg=1.44}},{HFC134a={kg=0.209}},{CH4={kg=1.055}},{CO2={kg=2.678}},{HFC134a={kg=0.191}},{N2O={kg=0.686}},{N2O={kg=0.777}},{N2O={kg=0.405}},{CH4={kg=0.972}},{CO2={kg=2.798}},raw material lot M,plant Y,20626,30626,{kgCO2e=2.87},{kgCO2e=1.81},{kgCO2e=0.79}
products/628,granola,processed food,liter,0.19,distributor,warehouse operator,,GHG,{HFC134a={kg=0.087}},{HFC134a={kg=0.038}},{HFC134a={kg=0.007}},{HFC134a={kg=0.464}},{N2O={kg=0.129}},{SF6={kg=0.187}},{SF6={kg=0.111}},{N2O={kg=0.374}},{CH4={kg=0.816}},{CH4={kg=0.897}},{CO2={kg=2.118}},{SF6={kg=0.029}},{N2O={kg=0.236}},{N2O={kg=0.228}},{CO2={m3=2.241}},{CH4={kg=0.457}},{CO2={kg=0.044}},{HFC134a={kg=0.395}},{N2O={kg=0.138}},{N2O={kg=0.29}},{SF6={kg=0.079}},{CH4={kg=1.479}},{N2O={kg=0.498}},ingredient mix Y,processing plant,20627,30627,{kgCO2e=1.0},{kgCO2e=0.94},{kgCO2e=2.73}
products/629,bananas,dish,carton,2.23,local farm,warehouse operator,,GHG,{CH4={kg=0.298}},{HFC134a={kg=0.422}},{SF6={kg=0.003}},{CO2={kg=0.523}},{CO2={kg=1.572}},{CH4={kg=0.639}},{HFC134a={kg=0.154}},{SF6={kg=0.055}},{SF6={kg=0.164}},{HFC134a={kg=0.332}},{SF6={kg=0.165}},{SF6={kg=0.095}},{CH4={kg=0.736}},{N2O={kg=0.051}},{CO2={kg=0.462}},{HFC134a={kg=0.062}},{CH4={kg=1.472}},{CH4={kg=0.543}},{SF6={kg=0.153}},{CH4={kg=1.475}},{CO2={kg=1.792}},{CO2={m3=0.727}},{CH4={kg=0.461}},processed item O,processing plant,20628,30628,{kgCO2e=1.84},{kgCO2e=1.24},{kgCO2e=0.42}
products/630,limes,dish,m3,2.18,user,company A,,GHG,{CO2={kg=1.873}},{CO2={m3=1.72}},{SF6={kg=0.169}},{CO2={m3=1.367}},{N2O={kg=0.129}},{HFC134a={kg=0.184}},{SF6={kg=0.02}},{CH4={kg=0.028}},{N2O={kg=0.222}},{N2O={kg=0.527}},{N2O={kg=0.088}},{SF6={kg=0.088}},{HFC134a={kg=0.454}},{CH4={kg=0.973}},{HFC134a={kg=0.097}},{CH4={kg=0.717}},{CH4={kg=0.995}},{CH4={kg=0.646}},{SF6={kg=0.143}},{CO2={kg=2.244}},{CO2={kg=0.373}},{SF6={kg=0.026}},{SF6={kg=0.146}},ingredient mix H,supplier co,20629,30629,{kgCO2e=0.3},{kgCO2e=0.54},{kgCO2e=0.18}
products/631,spinach,raw material,bottle,2.98,user,warehouse operator,,GHG,{N2O={kg=0.679}},{SF6={kg=0.147}},{HFC134a={kg=0.062}},{HFC134a={kg=0.414}},{CO2={kg=0.962}},{SF6={kg=0.158}},{CH4={kg=0.327}},{N2O={kg=0.015}},{SF6={kg=0.14}},{N2O={kg=0.626}},{HFC134a={kg=0.038}},{N2O={kg=0.682}},{CO2={m3=0.463}},{CH4={kg=0.182}},{CH4={kg=1.495}},{SF6={kg=0.04}},{SF6={kg=0.081}},{CH4={kg=1.392}},{SF6={kg=0.002}},{SF6={kg=0.03}},{N2O={kg=0.307}},{CO2={m3=1.457}},{CO2={m3=1.557}},finished goods C,processing plant,20630,30630,{kgCO2e=1.99},{kgCO2e=1.47},{kgCO2e=1.0}
products/632,bolognese,processed food,m3,1.39,supplier,supplier co,,GHG,{N2O={kg=0.789}},{CO2={m3=0.776}},{CO2={m3=0.948}},{HFC134a={kg=0.028}},{SF6={kg=0.002}},{SF6={kg=0.026}},{CO2={kg=1.869}},{CH4={kg=0.469}},{CO2={m3=0.813}},{N2O={kg=0.375}},{CH4={kg=0.363}},{HFC134a={kg=0.021}},{CO2={kg=1.812}},{CH4={kg=0.342}},{HFC134a={kg=0.418}},{CO2={m3=0.029}},{CO2={kg=1.756}},{HFC134a={kg=0.176}},{HFC134a={kg=0.088}},{CO2={m3=0.868}},{SF6={kg=0.114}},{CH4={kg=0.212}},{N2O={kg=0.721}},raw material lot K,plant Y,20631,30631,{kgCO2e=4.97},{kgCO2e=1.94},{kgCO2e=3.5}
products/633,walnuts,condiment,unit,0.9,local farm,company A,,GHG,{SF6={kg=0.051}},{CO2={kg=1.401}},{CH4={kg=0.073}},{N2O={kg=0.113}},{CH4={kg=1.402}},{HFC134a={kg=0.347}},{CO2={kg=2.767}},{CH4={kg=0.855}},{SF6={kg=0.018}},{N2O={kg=0.78}},{CO2={m3=2.055}},{CH4={kg=0.609}},{CO2={m3=1.905}},{HFC134a={kg=0.043}},{CH4={kg=0.818}},{CH4={kg=0.459}},{SF6={kg=0.163}},{HFC134a={kg=0.207}},{CO2={m3=1.112}},{N2O={kg=0.286}},{N2O={kg=0.112}},{N2O={kg=0.145}},{HFC134a={kg=0.176}},ingredient mix V,processing plant,20632,30632,{kgCO2e=0.29},{kgCO2e=2.62},{kgCO2e=1.43}
products/634,grey water,waste,can,3.87,distributor,farm co,,GHG,{HFC134a={kg=0.189}},{HFC134a={kg=0.308}},{SF6={kg=0.007}},{CH4={kg=1.152}},{N2O={kg=0.383}},{CH4={kg=0.269}},{HFC134a={kg=0.046}},{CO2={m3=2.907}},{N2O={kg=0.269}},{SF6={kg=0.01}},{CH4={kg=0.914}},{HFC134a={kg=0.339}},{CH4={kg=0.655}},{SF6={kg=0.021}},{N2O={kg=0.526}},{N2O={kg=0.096}},{N2O={kg=0.645}},{N2O={kg=0.57}},{N2O={kg=0.392}},{N2O={kg=0.363}},{N2O={kg=0.587}},{CH4={kg=0.945}},{HFC134a={kg=0.471}},product batch G,processing plant,20633,30633,{kgCO2e=0.63},{kgCO2e=2.26},{kgCO2e=3.45}
products/635,pepperoni,waste,box,0.85,user,company B,,GHG,{CO2={kg=1.403}},{CO2={m3=1.246}},{SF6={kg=0.146}},{CO2={kg=1.62}},{CO2={m3=0.776}},{CO2={kg=1.15}},{N2O={kg=0.383}},{CH4={kg=1.112}},{SF6={kg=0.032}},{CO2={m3=2.257}},{SF6={kg=0.134}},{SF6={kg=0.184}},{HFC134a={kg=0.119}},{SF6={kg=0.103}},{HFC134a={kg=0.112}},{N2O={kg=0.408}},{CO2={m3=1.238}},{N2O={kg=0.211}},{N2O={kg=0.641}},{CH4={kg=0.041}},{SF6={kg=0.051}},{HFC134a={kg=0.129}},{CH4={kg=0.191}},raw material lot L,plant Y,20634,30634,{kgCO2e=2.4},{kgCO2e=2.72},{kgCO2e=3.87}
products/636,kiwi,processed food,bottle,1.44,warehouse,processing plant,,GHG,{HFC134a={kg=0.335}},{CO2={kg=1.12}},{CH4={kg=1.357}},{SF6={kg=0.085}},{CO2={m3=1.648}},{CH4={kg=1.413}},{N2O={kg=0.569}},{CH4={kg=0.372}},{SF6={kg=0.06}},{SF6={kg=0.138}},{HFC134a={kg=0.228}},{CO2={m3=1.331}},{HFC134a={kg=0.377}},{HFC134a={kg=0.471}},{SF6={kg=0.164}},{CH4={kg=0.476}},{N2O={kg=0.45}},{N2O={kg=0.218}},{HFC134a={kg=0.226}},{HFC134a={kg=0.466}},{N2O={kg=0.739}},{CO2={kg=1.205}},{CH4={kg=0.496}},raw material lot B,processing plant,20635,30635,{kgCO2e=4.41},{kgCO2e=2.11},{kgCO2e=2.08}
products/637,butter chicken,dish,kg,0.98,user,company B,,GHG,{CH4={kg=0.206}},{CO2={kg=1.854}},{SF6={kg=0.123}},{SF6={kg=0.065}},{CO2={m3=0.468}},{CO2={kg=1.575}},{CH4={kg=1.467}},{CO2={kg=2.064}},{SF6={kg=0.129}},{CH4={kg=1.094}},{CO2={kg=2.613}},{CH4={kg=0.097}},{N2O={kg=0.627}},{SF6={kg=0.054}},{SF6={kg=0.083}},{HFC134a={kg=0.467}},{CO2={kg=1.506}},{CO2={m3=2.345}},{CO2={m3=1.053}},{CO2={m3=0.789}},{SF6={kg=0.063}},{HFC134a={kg=0.254}},{HFC134a={kg=0.266}},product batch O,factory X,20636,30636,{kgCO2e=4.62},{kgCO2e=0.09},{kgCO2e=2.16}
products/638,mackerel,processed food,batch,2.56,importer,farm co,,GHG,{HFC134a={kg=0.261}},{CO2={m3=0.699}},{CO2={m3=0.104}},{SF6={kg=0.189}},{HFC134a={kg=0.001}},{CO2={m3=0.543}},{HFC134a={kg=0.381}},{SF6={kg=0.006}},{SF6={kg=0.078}},{CO2={m3=1.596}},{CO2={m3=2.028}},{SF6={kg=0.046}},{N2O={kg=0.051}},{HFC134a={kg=0.098}},{SF6={kg=0.033}},{N2O={kg=0.328}},{CO2={m3=0.25}},{SF6={kg=0.063}},{HFC134a={kg=0.152}},{CO2={m3=0.953}},{N2O={kg=0.498}},{CH4={kg=1.318}},{HFC134a={kg=0.3}},finished goods W,factory X,20637,30637,{kgCO2e=1.26},{kgCO2e=0.35},{kgCO2e=1.35}
products/639,celery,utility,m3,3.82,local farm,user utility,,GHG,{CH4={kg=0.853}},{CH4={kg=1.478}},{N2O={kg=0.503}},{CH4={kg=0.44}},{HFC134a={kg=0.061}},{SF6={kg=0.074}},{CO2={kg=1.836}},{HFC134a={kg=0.488}},{HFC134a={kg=0.005}},{SF6={kg=0.141}},{N2O={kg=0.461}},{HFC134a={kg=0.061}},{SF6={kg=0.066}},{HFC134a={kg=0.217}},{HFC134a={kg=0.017}},{SF6={kg=0.176}},{N2O={kg=0.598}},{N2O={kg=0.323}},{CH4={kg=1.02}},{N2O={kg=0.793}},{CO2={m3=1.095}},{CO2={m3=1.989}},{SF6={kg=0.03}},finished goods T,factory X,20638,30638,{kgCO2e=1.82},{kgCO2e=2.09},{kgCO2e=1.58}
products/640,mustard,utility,liter,0.32,importer,supplier co,,GHG,{CO2={m3=2.357}},{CH4={kg=0.333}},{CO2={m3=1.867}},{HFC134a={kg=0.487}},{CH4={kg=0.389}},{CO2={m3=2.681}},{HFC134a={kg=0.024}},{N2O={kg=0.632}},{N2O={kg=0.698}},{N2O={kg=0.045}},{SF6={kg=0.158}},{SF6={kg=0.117}},{HFC134a={kg=0.443}},{HFC134a={kg=0.049}},{HFC134a={kg=0.402}},{N2O={kg=0.354}},{N2O={kg=0.116}},{CH4={kg=0.381}},{N2O={kg=0.299}},{HFC134a={kg=0.396}},{HFC134a={kg=0.024}},{CH4={kg=0.774}},{CO2={m3=2.269}},raw material lot W,plant Y,20639,30639,{kgCO2e=2.66},{kgCO2e=1.13},{kgCO2e=0.53}
products/641,ceviche,beverage,bottle,0.83,importer,company B,,GHG,{N2O={kg=0.558}},{CO2={m3=0.739}},{N2O={kg=0.608}},{CH4={kg=1.414}},{CH4={kg=0.765}},{SF6={kg=0.003}},{SF6={kg=0.189}},{CO2={m3=1.307}},{SF6={kg=0.129}},{N2O={kg=0.17}},{CO2={kg=2.252}},{SF6={kg=0.088}},{SF6={kg=0.154}},{CH4={kg=1.19}},{CH4={kg=0.5}},{CO2={m3=0.207}},{SF6={kg=0.162}},{CO2={kg=2.904}},{HFC134a={kg=0.075}},{HFC134a={kg=0.271}},{CH4={kg=0.04}},{CH4={kg=0.206}},{SF6={kg=0.093}},raw material lot P,plant Y,20640,30640,{kgCO2e=2.01},{kgCO2e=0.72},{kgCO2e=1.95}
products/642,soup,dish,can,0.44,warehouse,company A,,GHG,{CH4={kg=1.083}},{N2O={kg=0.709}},{HFC134a={kg=0.257}},{CO2={kg=0.728}},{N2O={kg=0.353}},{N2O={kg=0.741}},{N2O={kg=0.232}},{CO2={m3=2.241}},{CH4={kg=0.672}},{N2O={kg=0.026}},{HFC134a={kg=0.086}},{CH4={kg=1.194}},{N2O={kg=0.726}},{N2O={kg=0.53}},{CH4={kg=0.49}},{HFC134a={kg=0.453}},{SF6={kg=0.097}},{CH4={kg=0.696}},{N2O={kg=0.275}},{CO2={m3=2.883}},{N2O={kg=0.443}},{CO2={m3=2.428}},{CO2={m3=0.088}},ingredient mix H,distributor Z,20641,30641,{kgCO2e=3.03},{kgCO2e=2.07},{kgCO2e=0.7}
products/643,soy,condiment,carton,3.52,user,farm co,,GHG,{CH4={kg=0.556}},{SF6={kg=0.031}},{CH4={kg=0.404}},{SF6={kg=0.096}},{HFC134a={kg=0.21}},{CH4={kg=0.894}},{HFC134a={kg=0.324}},{N2O={kg=0.318}},{CO2={m3=2.375}},{HFC134a={kg=0.019}},{HFC134a={kg=0.333}},{HFC134a={kg=0.326}},{HFC134a={kg=0.358}},{SF6={kg=0.034}},{CO2={m3=0.368}},{CO2={m3=2.155}},{HFC134a={kg=0.303}},{CH4={kg=1.373}},{HFC134a={kg=0.184}},{SF6={kg=0.094}},{CH4={kg=0.129}},{CH4={kg=0.409}},{N2O={kg=0.525}},finished goods T,supplier co,20642,30642,{kgCO2e=2.17},{kgCO2e=0.96},{kgCO2e=2.63}
products/644,gin,waste,bottle,2.77,local farm,company A,,GHG,{N2O={kg=0.069}},{CH4={kg=0.214}},{SF6={kg=0.093}},{CH4={kg=0.826}},{CO2={m3=0.143}},{CO2={m3=2.165}},{CO2={kg=2.314}},{CH4={kg=1.155}},{CO2={kg=1.981}},{CO2={m3=1.137}},{SF6={kg=0.049}},{SF6={kg=0.073}},{N2O={kg=0.065}},{CO2={kg=1.171}},{N2O={kg=0.215}},{HFC134a={kg=0.267}},{N2O={kg=0.679}},{CO2={kg=2.553}},{SF6={kg=0.058}},{CO2={m3=2.099}},{N2O={kg=0.658}},{SF6={kg=0.179}},{SF6={kg=0.012}},ingredient mix W,distributor Z,20643,30643,{kgCO2e=2.98},{kgCO2e=0.29},{kgCO2e=2.62}
products/645,beets,ingredient,bottle,3.08,user,processing plant,,GHG,{CH4={kg=0.585}},{CO2={m3=1.412}},{CH4={kg=0.287}},{CO2={kg=2.235}},{SF6={kg=0.105}},{CO2={kg=2.135}},{HFC134a={kg=0.109}},{N2O={kg=0.162}},{HFC134a={kg=0.31}},{CO2={m3=2.48}},{N2O={kg=0.386}},{HFC134a={kg=0.199}},{CO2={m3=0.266}},{SF6={kg=0.041}},{N2O={kg=0.079}},{SF6={kg=0.031}},{CO2={m3=2.67}},{HFC134a={kg=0.248}},{CH4={kg=0.532}},{HFC134a={kg=0.364}},{CO2={kg=0.142}},{HFC134a={kg=0.226}},{HFC134a={kg=0.142}},product batch S,processing plant,20644,30644,{kgCO2e=1.68},{kgCO2e=1.96},{kgCO2e=3.16}
products/646,bell peppers,beverage,can,2.17,supplier,company B,,GHG,{CH4={kg=0.521}},{HFC134a={kg=0.297}},{CH4={kg=0.286}},{N2O={kg=0.485}},{CH4={kg=1.391}},{HFC134a={kg=0.216}},{HFC134a={kg=0.383}},{HFC134a={kg=0.314}},{HFC134a={kg=0.142}},{CH4={kg=0.011}},{CH4={kg=0.912}},{HFC134a={kg=0.04}},{CO2={m3=1.411}},{SF6={kg=0.076}},{N2O={kg=0.064}},{HFC134a={kg=0.244}},{HFC134a={kg=0.345}},{HFC134a={kg=0.433}},{CH4={kg=0.799}},{CO2={kg=1.227}},{SF6={kg=0.062}},{HFC134a={kg=0.111}},{N2O={kg=0.395}},processed item W,supplier co,20645,30645,{kgCO2e=1.35},{kgCO2e=1.36},{kgCO2e=1.71}
products/647,sweet potatoes,processed food,can,2.71,warehouse,company A,,GHG,{N2O={kg=0.602}},{CO2={m3=2.589}},{CH4={kg=1.46}},{CH4={kg=0.443}},{CO2={m3=0.798}},{CO2={m3=1.753}},{HFC134a={kg=0.397}},{N2O={kg=0.773}},{SF6={kg=0.069}},{N2O={kg=0.506}},{SF6={kg=0.093}},{CH4={kg=0.402}},{HFC134a={kg=0.42}},{SF6={kg=0.148}},{CH4={kg=0.275}},{CH4={kg=0.351}},{HFC134a={kg=0.344}},{CH4={kg=1.498}},{HFC134a={kg=0.073}},{HFC134a={kg=0.407}},{N2O={kg=0.473}},{HFC134a={kg=0.159}},{CH4={kg=1.196}},finished goods M,distributor Z,20646,30646,{kgCO2e=1.76},{kgCO2e=0.38},{kgCO2e=0.46}
products/648,ginger,waste,kg,2.93,local farm,company B,,GHG,{CO2={kg=2.405}},{SF6={kg=0.172}},{N2O={kg=0.422}},{CO2={kg=1.223}},{N2O={kg=0.044}},{HFC134a={kg=0.136}},{N2O={kg=0.452}},{CO2={m3=1.577}},{SF6={kg=0.013}},{CO2={kg=1.824}},{SF6={kg=0.148}},{SF6={kg=0.002}},{SF6={kg=0.101}},{HFC134a={kg=0.397}},{N2O={kg=0.436}},{SF6={kg=0.102}},{HFC134a={kg=0.337}},{N2O={kg=0.187}},{CO2={m3=1.704}},{N2O={kg=0.747}},{CO2={m3=0.94}},{SF6={kg=0.122}},{CH4={kg=0.896}},finished goods Q,supplier co,20647,30647,{kgCO2e=1.05},{kgCO2e=2.08},{kgCO2e=2.37}
products/649,parsnips,beverage,box,4.7,importer,user utility,,GHG,{N2O={kg=0.725}},{CO2={kg=0.655}},{SF6={kg=0.013}},{N2O={kg=0.416}},{N2O={kg=0.247}},{N2O={kg=0.433}},{HFC134a={kg=0.243}},{N2O={kg=0.521}},{N2O={kg=0.641}},{CO2={m3=0.65}},{CO2={m3=1.747}},{HFC134a={kg=0.076}},{HFC134a={kg=0.489}},{CH4={kg=0.822}},{HFC134a={kg=0.471}},{N2O={kg=0.618}},{CO2={m3=2.43}},{HFC134a={kg=0.076}},{HFC134a={kg=0.199}},{CH4={kg=0.427}},{CH4={kg=0.084}},{N2O={kg=0.778}},{N2O={kg=0.285}},ingredient mix B,plant Y,20648,30648,{kgCO2e=2.23},{kgCO2e=2.15},{kgCO2e=1.28}
products/650,peas,ingredient,batch,1.95,local farm,user utility,,GHG,{SF6={kg=0.199}},{CO2={kg=2.362}},{CO2={kg=1.872}},{CH4={kg=0.394}},{N2O={kg=0.006}},{CH4={kg=0.677}},{N2O={kg=0.381}},{CH4={kg=0.94}},{SF6={kg=0.005}},{HFC134a={kg=0.321}},{CH4={kg=0.927}},{N2O={kg=0.664}},{N2O={kg=0.508}},{SF6={kg=0.074}},{CH4={kg=1.313}},{HFC134a={kg=0.011}},{N2O={kg=0.174}},{CH4={kg=1.019}},{CH4={kg=0.719}},{CH4={kg=0.101}},{SF6={kg=0.071}},{CH4={kg=0.819}},{N2O={kg=0.65}},raw material lot O,distributor Z,20649,30649,{kgCO2e=2.8},{kgCO2e=1.54},{kgCO2e=1.6}
products/651,flounder,beverage,bottle,3.43,importer,company A,,GHG,{N2O={kg=0.494}},{N2O={kg=0.014}},{CH4={kg=0.796}},{SF6={kg=0.109}},{CO2={m3=2.698}},{HFC134a={kg=0.426}},{N2O={kg=0.086}},{N2O={kg=0.01}},{SF6={kg=0.086}},{N2O={kg=0.374}},{HFC134a={kg=0.097}},{SF6={kg=0.171}},{HFC134a={kg=0.357}},{N2O={kg=0.777}},{HFC134a={kg=0.1}},{CH4={kg=1.22}},{SF6={kg=0.143}},{N2O={kg=0.749}},{HFC134a={kg=0.249}},{SF6={kg=0.072}},{HFC134a={kg=0.213}},{HFC134a={kg=0.328}},{CH4={kg=0.301}},raw material lot Y,plant Y,20650,30650,{kgCO2e=3.51},{kgCO2e=1.52},{kgCO2e=1.71}
products/652,almonds,dish,bottle,0.96,local farm,supplier co,,GHG,{SF6={kg=0.194}},{SF6={kg=0.1}},{SF6={kg=0.165}},{SF6={kg=0.117}},{CH4={kg=1.328}},{HFC134a={kg=0.249}},{SF6={kg=0.157}},{CH4={kg=1.324}},{HFC134a={kg=0.033}},{CH4={kg=0.716}},{SF6={kg=0.038}},{N2O={kg=0.054}},{SF6={kg=0.173}},{N2O={kg=0.232}},{N2O={kg=0.045}},{CH4={kg=0.175}},{N2O={kg=0.482}},{HFC134a={kg=0.416}},{SF6={kg=0.05}},{HFC134a={kg=0.4}},{CO2={m3=2.83}},{HFC134a={kg=0.44}},{HFC134a={kg=0.492}},ingredient mix H,factory X,20651,30651,{kgCO2e=3.94},{kgCO2e=1.65},{kgCO2e=3.99}
products/653,protein shake,waste,liter,4.54,distributor,supplier co,,GHG,{HFC134a={kg=0.005}},{N2O={kg=0.773}},{CH4={kg=0.864}},{HFC134a={kg=0.26}},{HFC134a={kg=0.32}},{N2O={kg=0.574}},{CO2={m3=0.381}},{N2O={kg=0.273}},{N2O={kg=0.3}},{N2O={kg=0.135}},{SF6={kg=0.089}},{CH4={kg=0.196}},{CO2={m3=0.714}},{CH4={kg=0.238}},{HFC134a={kg=0.002}},{CO2={kg=2.215}},{HFC134a={kg=0.413}},{HFC134a={kg=0.03}},{SF6={kg=0.012}},{SF6={kg=0.03}},{N2O={kg=0.33}},{CH4={kg=1.391}},{CH4={kg=1.461}},raw material lot X,supplier co,20652,30652,{kgCO2e=3.35},{kgCO2e=2.65},{kgCO2e=2.47}
products/654,kale,condiment,kg,4.03,local farm,warehouse operator,,GHG,{HFC134a={kg=0.426}},{HFC134a={kg=0.404}},{SF6={kg=0.023}},{SF6={kg=0.046}},{HFC134a={kg=0.059}},{CO2={kg=1.587}},{N2O={kg=0.785}},{SF6={kg=0.112}},{SF6={kg=0.157}},{CH4={kg=0.894}},{SF6={kg=0.104}},{HFC134a={kg=0.441}},{HFC134a={kg=0.398}},{CH4={kg=0.367}},{N2O={kg=0.287}},{CH4={kg=0.185}},{HFC134a={kg=0.319}},{CH4={kg=0.335}},{HFC134a={kg=0.134}},{HFC134a={kg=0.308}},{HFC134a={kg=0.109}},{CH4={kg=1.262}},{SF6={kg=0.054}},processed item Z,factory X,20653,30653,{kgCO2e=2.94},{kgCO2e=2.25},{kgCO2e=0.66}
products/655,palm oil,utility,batch,4.99,supplier,processing plant,,GHG,{CO2={m3=0.335}},{CH4={kg=1.388}},{HFC134a={kg=0.292}},{N2O={kg=0.14}},{N2O={kg=0.125}},{CH4={kg=0.377}},{N2O={kg=0.434}},{CO2={m3=0.834}},{CO2={kg=1.735}},{CO2={m3=1.876}},{CH4={kg=1.306}},{SF6={kg=0.14}},{CO2={kg=2.285}},{N2O={kg=0.445}},{CH4={kg=1.177}},{HFC134a={kg=0.374}},{CO2={m3=2.503}},{N2O={kg=0.075}},{SF6={kg=0.095}},{CH4={kg=0.411}},{CH4={kg=1.053}},{CH4={kg=0.213}},{N2O={kg=0.439}},product batch E,processing plant,20654,30654,{kgCO2e=3.59},{kgCO2e=2.88},{kgCO2e=1.69}
